NetsuiteID,13312($),13566($),5484($),9297($),9564($),13501($),1745($),1105($),5295($),9782($),1747($),5225($),10093($),1135($),2058($),9642($),13359($),1966($),3802($),2927($),633($),1402($),No Tagkey: NetsuiteID($),1633($),3745($),1814($),918($),1119($),512($),11016($),2287($),9566($),4292($),14387($),4732($),11385($),13009($),11432($),480($),1956($),1175($),675($),9989($),10033($),9239($),13756($),955($),12646($),10940($),12026($),1757($),4982($),0($),85($),2316($),6130($),3779($),314($),3800($),10319($),12403($),728($),11636($),13898($),14483($),12631($),13336($),10441($),1393($),12822($),8749($),10685($),13192($),167($),9119($),10857($),724($),10570($),1723($),254($),9694($),13316($),8913($),4273($),13852($),10356($),1421($),10795($),12560($),2653($),490($),9680($),2631($),10052($),5291($),1392($),291($),14187($),1019($),9170($),215($),997($),1101($),10648($),5251($),Total cost ($),13312(GB),13566(GB),5484(GB),9297(GB),9564(GB),13501(GB),1745(GB),1105(GB),5295(GB),9782(GB),1747(GB),5225(GB),10093(GB),1135(GB),2058(GB),9642(GB),13359(GB),1966(GB),3802(GB),2927(GB),633(GB),1402(GB),No Tagkey: NetsuiteID(GB),1633(GB),3745(GB),1814(GB),918(GB),1119(GB),512(GB),11016(GB),2287(GB),9566(GB),4292(GB),14387(GB),4732(GB),11385(GB),13009(GB),11432(GB),480(GB),1956(GB),1175(GB),675(GB),9989(GB),10033(GB),9239(GB),13756(GB),955(GB),12646(GB),10940(GB),12026(GB),1757(GB),4982(GB),0(GB),85(GB),2316(GB),6130(GB),3779(GB),314(GB),3800(GB),10319(GB),12403(GB),728(GB),11636(GB),13898(GB),14483(GB),12631(GB),13336(GB),10441(GB),1393(GB),12822(GB),8749(GB),10685(GB),13192(GB),167(GB),9119(GB),10857(GB),724(GB),10570(GB),1723(GB),254(GB),9694(GB),13316(GB),8913(GB),4273(GB),13852(GB),10356(GB),1421(GB),10795(GB),12560(GB),2653(GB),490(GB),9680(GB),2631(GB),10052(GB),5291(GB),1392(GB),291(GB),14187(GB),1019(GB),9170(GB),215(GB),997(GB),1101(GB),10648(GB),5251(GB),Total usage (GB)
2018-10-10,54.864494383600004,5.8882942875,7.308300144,6.8337873272,1.9651429044,0.1145408098,2.3017764333999997,2.2291585427,1.8890181106,2.2511342791,1.4283578136,0.6368809375,1.4801981124,1.0496895344,0.4763257423,0.40497322849999995,1.4506360603,0.0011545561,1.1681698683000001,0.0670915647,2.6180730518,0.30981975559999997,0.9365209029999999,0.1325670517,0.2382938052,0.34211225359999997,,0.0554608569,0.13547477559999999,0.1583164168,0.6907462466,0.0000005567,0.3402846753,0.2020238301,0.2068108833,0.2215712703,0.1317386256,0.1965483297,,0.1850161099,0.0777151304,0.000382234,0.0111544565,0.2750490551,0.0027532182,0.3881715671,,0.1352451378,0.1258609094,0.0744022831,0.0157145191,0.0012707094,0.0132247063,0.5735336941,0.0013201069,0.0522640895,0.0058787725,0.0002701102,0.12361663290000001,0.0247411846,1.2568933787999998,0.0726812521,0.0017720075,,0.0754130905,0.0065328582,0.0933849753,0.0245660224,,0.006519175800000001,0.161051779,0.0027424734,,,0.0043097511,0.0139071502,,0.5526626404,0.0004808593,0.0064098833000000004,0.0000000823,,0.0000583896,0.0007196403,,,0.0001893573,0.0,,0.000058338199999999997,0.0007375813,0.0008321633,,0.0076657081,,,0.0001289941,,,,,,,,,105.102790107,662.8465754445,71.77146579539999,89.2821587169,82.0775639499,23.799750625999998,1.4244250434999999,27.9124410692,27.3150014254,22.6448578212,27.5914161578,17.1226438719,7.828645486399999,17.8240377726,12.989217350899999,5.7727761014,4.9656914714,17.882711565,0.0135830129,14.4187459478,0.8314877833,31.6239903114,3.7496900859,11.2668684181,1.5769978241,2.8274850361,4.1712002258,0,0.6678431873999999,1.6220450875999999,1.9672916187,8.127640319900001,0.0000069579,4.1958383452,2.4625913108999997,2.5851360411,2.608497481,1.5759130495,2.3834206844,0,2.1766601418000002,0.9142956519,0.0047779232,0.1312288995,3.3903147019,0.0323908022,4.6090004528,0,1.6030649841,1.4957163642,0.892283162,0.1928779986,0.014949522,0.1558217548,7.1691711769,0.0165013364,0.6148716407,0.0691620297,0.003298509,1.5424170950999998,0.30791679120000004,15.707559177599999,0.8550735545,0.0221500937,0,0.8963508149,0.08121417560000001,1.1217739797,0.2942448073,0,0.0781679573,1.8974464518,0.0322643928,0,0,0.050781198799999996,0.1698003115,0,6.9077705229,0.0060107419,0.079750142,9.686e-7,0,0.0006869361,0.0084663564,0,0,0.0022277329,0,0,0.0006994307,0.0092197666,0.0104020406,0,0.090498765,0,0,0.001517578,0,0,0,0,0,0,0,0,1273.3884512336
2018-10-11,55.7146812468,5.7343594081,5.465436044,5.2607485103,2.3045822038000003,0.0480264118,3.1279054094000003,2.3134718792,1.9021553025,1.5390882613,1.1769068031999999,6.8496262329,1.5443305761,0.39919955650000005,0.4082590554,0.3353181492,1.2319028432999999,0.0573323468,0.5629740997,0.6077250232,0.7927235249,0.1749787538,0.9425848454,0.4340129972,0.3608100363,0.5055273231,,0.3386719918,0.4325879431,0.3158175635,1.011781614,0.0000547113,1.1491356559,0.0782242557,0.1956213243,0.2830448988,0.0696245059,0.3343779697,0.0000000341,0.4557445233,0.0001076041,0.030713444,1.5375973323,0.0592539396,0.1389910788,0.1623928745,,0.1174351981,0.1927365996,0.1665378497,0.0049122342,0.0024733264,0.1180337335,0.022089176,0.0008445052,0.2650334516,0.0019356442,0.0005014316,0.059900609300000004,0.0038657496,0.0049566247,0.1114940669,0.0019034766,,0.0364501987,0.0001956823,,0.0470235825,,0.0519124587,0.0921661024,0.0728691167,,,0.0179960547,0.033294550900000004,,0.0043505923,0.0280788537,0.0000002304,,0.0038409716,0.0006938257,0.0006153821,,0.0317088384,,0.0012349476,,0.0000176121,0.0014001954,,0.0117195938,,,,0.0001519738,,,,0.0000000341,,,,,107.89878458400004,696.4335155807,71.6794925972,68.3179505496,65.7593563797,28.807277548000002,0.6003301499,39.0988176146,28.918398490999998,23.7769412827,19.2386032686,14.7113350417,85.6203279144,19.3041321991,4.9899944572,5.1032381915,4.1914768639,15.3987855409,0.7166543343,7.0371762448,7.5965627889,9.9090440628,2.1872344219,11.7823105687,5.4251624668,4.5101254517,6.3190915371,0,4.2333998952,5.4073492894,3.9477195422,12.6472701758,0.0006838907,14.3641956982,0.9778031967,2.4452665532,3.5380612333,0.8703063233,4.1797246224,4.265e-7,5.6968065407,0.0013450514,0.3839180507,19.2199666528,0.7406742442,1.7373884851,2.0299109295,0,1.4679399727,2.4092074978999998,2.0817231255,0.0614029291,0.03091658,1.47542167,0.2761146985,0.0105563151,3.3129181451,0.0241955528,0.0062678956,0.7487576157,0.0483218682,0.0619578074,1.3936758367,0.0237934571,0,0.4556274825,0.0024460294,0,0.5877947807,0,0.6489057348,1.1520762789,0.9108639592,0,0,0.2249506833,0.4161818846,0,0.0543824034,0.3509856706,0.0000028806,0,0.0480121449,0.0086728204,0.0076922765,0,0.3963604802,0,0.0154368449,0,0.0002201516,0.0175024429,0,0.1464949231,0,0,0,0.0018996727,0,0,0,4.265e-7,0,0,0,0,1348.7348072881
2018-10-12,56.3915525625,7.0310918944,4.0064877582,5.0661601527,2.2983174517,0.3626970491,5.249276646099999,1.3093548581999999,2.1917273325999997,1.5941884199,2.098116931,2.2237960553,1.7803782247,1.2130183715,0.770314894,1.0256675493,0.6640257512,0.0183692217,1.2249224037,0.2335707879,0.4948119593,0.2279211647,0.4860360093,0.4802711378,0.0901172919,0.5736495546999999,,0.1647463686,0.663793947,0.1138998113,0.6512027045,0.0000001387,0.1651224239,0.1849394822,0.0601855071,0.3149590778,0.4403464686,0.2400698358,0.1167983797,0.0219328194,0.2031898185,0.0158618544,0.1027043444,0.4063055881,1.136122381,0.0071280331,,0.0359966961,0.026312524,0.0221340014,0.0741447237,,0.0179091206,0.0091783397,0.0012999994,0.0395072013,0.0000002576,0.0010255721,0.0776328616,0.0012327569,0.0048315148,0.0186168206,0.0019165356,,0.0367791212,0.1021564984,,0.0158166437,,0.0954743318,0.0027871615,,,,0.0461233885,0.0072075824,,0.0014077124,0.0000375851,,,,0.0008586231,0.0059731795,,,0.0000000889,,0.0101191214,0.0000387856,,0.0000004433,0.0061147817,,,,0.0002129234,,,,,,,,,104.77799731479998,704.8944070292,87.8886486832,50.0810969751,63.327001909,28.7289681442,4.5337131148,65.61595807479999,16.3669357282,27.3965916586,19.9273552476,26.2264616351,27.7974506919,22.2547278062,15.1627296438,9.6289361751,12.8208443671,8.3003218911,0.2296152699,15.311530049,2.9196348525,6.1851494946,2.8490145596,6.0754501168,6.0033892216,1.1264661494,7.1706194318000005,0,2.0593296084,8.2974243361,1.4237476392,8.1400338075,0.0000017332,2.0640302972,2.3117435257,0.7523188395,3.9369884749999997,5.5043308598,3.0008729454,1.4599797474,0.2741602426,2.5398727311,0.19827318,1.2838043049,5.0788198505,14.2015297609,0.0891004147,0,0.4499587017,0.32890655199999996,0.2766750195,0.9268090481,0,0.2238640089,0.1147292452,0.0162499929,0.4938400166,0.0000032196,0.0128196498,0.9704107735999999,0.0154094612,0.0603939341,0.2327102572,0.0239566956,0,0.4597390164,1.2769562286,0,0.1977080451,0,1.1934291515,0.0348395148,0,0,0,0.5765423561,0.0900947822,0,0.0175964058,0.0004698199,0,0,0,0.0107327886,0.0746647436,0,0,0.0000011111,0,0.1264890181,0.0004848204,0,0.0000055414,0.0764347715,0,0,0,0.0026615411,0,0,0,0,0,0,0,0,1309.7249664514998
2018-10-13,7.5792535731,9.0388605017,3.5563108675,3.2153757794,3.3865440829,0.632623064,2.4061600454,5.3762551747,1.3698069454,0.6758474436,2.544775991,0.4431720462,1.2008078053,0.3742462978,0.5861610342,0.6650546364,0.1567349382,0.0058789974,0.178861145,0.0739137199,0.094943532,0.4377597936,,0.422143852,0.0298381864,0.3275390101,,0.0432664901,0.4077952514,0.2762665639,0.188545866,0.0000001765,0.0259326808,0.1976037721,0.0340347804,0.0765532042,0.0948541424,0.1229958299,0.6688288687,,3.367742564,1.2283378455,0.0183888168,0.1530235561,0.3202999289,0.0028033433,,0.0222092677,0.0518435567,0.039818585600000005,0.085520899,,0.0003297156,0.0215003567,0.0045294469,0.0244679694,0.0194907676,0.021903274799999997,0.0565898026,0.0020123978,0.007791771,0.000567953,0.0009672171,,0.0045101049,0.1212180035,,0.0138454588,,0.0049382469,0.0055850233,0.0010818994,,,0.0007899115,0.0124649527,,0.0021792618,0.0040975669,0.0227734771,,,0.0093747169,0.0020656066,,,,,,0.0000159962,,0.0081063005,,,,,0.00008199,,0.0000000711,,,,,,,52.5788137138,94.7406696659,112.9857562716,44.4538858424,40.1921972403,42.3318010317,7.9077883001,30.0770005667,67.2031896845,17.1225868157,8.4480930428,31.8096998911,5.5396505798,15.010097567,4.678078721,7.3270129274,8.3131829567,1.9591867264,0.0734874672,2.2357643144,0.9239214994,1.1867941505000001,5.4719974234,0,5.2767981466,0.3729773303,4.094237630099999,0,0.5408311263,5.0974406424,3.4533320488,2.3568233242,0.0000022063,0.3241585102,2.4700471508,0.4254347552,0.9569150543,1.1856767796,1.5374478737,8.3603608571,0,42.0967820466,15.3542230694,0.2298602099,1.9127944512,4.00374911,0.0350417913,0,0.27761584539999995,0.6480444579,0.4977323198,1.0690112384,0,0.0041214459,0.26875446,0.056618087,0.3058496182,0.2436345955,0.2737909349,0.707372532,0.0251549725,0.0973971383,0.0070994133,0.0120902136,0,0.056376311,1.5152250453,0,0.1730682346,0,0.0617280882,0.0698127914,0.0135237425,0,0,0.009873894,0.1558119087,0,0.0272407726,0.0512195863,0.2846684642,0,0,0.1171839619,0.0258200821,0,0,0,0,0,0.0001999531,0,0.1013287577,0,0,0,0,0.0010248758,0,8.885e-7,0,0,0,0,0,0,657.2351714309
2018-10-14,0.0242306856,1.7340240364,7.2379075395,1.5210455009,2.2570632952,0.15693766950000002,1.4603149189,7.0525592834,0.32985623049999996,0.6122571472,1.1007105788,0.1185203402,0.8122012866,0.0645863213,0.5168162237,0.3759460562,0.4611769576,0.1082034469,0.5925264789,0.1059768699,0.0988696116,0.2942655616,0.0004638331,0.3154502782,0.0595545421,0.0529206596,,0.0112114726,0.5023539062,0.0670415164,0.2812738118,0.00412107,0.2006478405,0.0576801289,0.07546596,0.14555065779999998,0.1931578477,0.0847599461,0.0038886571,0.0487480933,0.0000001484,0.103236778,,,0.2656313173,0.40275533,,0.0815854603,0.057517997700000004,0.045769858499999996,0.0000004089,0.00101169,0.0012595517,0.0481331167,,0.0038311716,0.0022595788,0.0032717144,0.0109021929,0.0642087974,0.0068164281,0.010198517,0.0001580038,,0.0283922459,0.0005626448,0.1306077768,0.0025731043,,0.0067955499,0.0008417966,,,,0.03841407,0.039952078300000006,,0.0007474139,0.050690585,,,,0.0000023905,0.0009940692,,,,0.0014167103,,0.0000695356,0.0005513687,0.00055752,,,,,0.0003352185,,,,,,,,,30.552338401600004,0.30288357,21.675300452,90.4738442441,19.0130687609,28.2132911906,1.9617208671,18.2539364863,88.1569910461,4.123202881799999,7.6532143454999995,13.7588822376,1.4815042548,10.1525160876,0.807329015,6.460202793,4.6993257002,5.7647119703,1.3525430868,7.4065809874,1.3247108712,1.2358701452,3.6783195187,0.0057979133,3.9431284767,0.7444317768,0.6615082436,0,0.1401434086,6.2794238235,0.8380189555,3.5159226478,0.0515133739,2.5080980071,0.721001612,0.9433245006,1.8193832235,2.4144730968,1.0594993294,0.0486082137,0.6093511666,0.0000018552,1.2904597222,0,0,3.3203914658,5.0344416239,0,1.0198182558,0.7189749729,0.5721232321999999,0.0000051102,0.0126461247,0.0157443963,0.6016639592,0,0.0478896452,0.0282447356,0.0408964315,0.1362774129,0.8026099681,0.08520535,0.1274814615,0.0019750474,0,0.354903074,0.0070330582,1.632597208,0.0321638034,0,0.0849443739,0.0105224559,0,0,0,0.480175875,0.4994009812,0,0.0093426733,0.6336323125,0,0,0,0.0000298815,0.012425866,0,0,0,0.017708879,0,0.0008691959,0.0068921093,0.0069690002,0,0,0,0,0.0041902308,0,0,0,0,0,0,0,0,381.9042300302999
2018-10-15,47.1504556261,2.4492580252,3.5522621555,5.5319589311,2.8489964628,0.4187656647,1.7020133551,1.4650378616,1.2300814556000002,2.3064604979,0.8924012495,0.2340740606,1.4608197303,0.6803286982,0.595658023,0.616762492,0.3645229536,0.1031391371,0.6483788937,0.0884427413,0.7720846103,0.5085051356,0.2433198448,0.3978921249,0.2809959307,0.1022713733,,0.3501691099,0.5589059637,0.3983557964,0.0565668421,,0.2680834995,0.2011103168,0.4092106832,0.14254440740000002,0.2941673003,0.3671374297,0.0003065923,0.0514218531,0.0026557105,0.0003401813,0.2053811334,0.0032933197,0.261550251,0.0066191161,,0.1126903407,0.0387509944,0.2726753737,0.0011170434,0.0000133889,0.0075476819,0.0053392493,0.5307338453,0.03818639,0.0286938995,0.006742769,0.0509450902,0.000791703,0.0010277824,0.0140774966,0.0005469929,,0.0016320973,0.1215845648,0.2610671687,0.0158504462,,0.105631272,0.0437902423,,,,0.0105269579,0.0118840951,,0.0000001215,0.0000323614,,,0.0047253761,0.0007846453,0.0014120888,0.0,0.0666661418,,,,0.0000656207,0.0000563467,,0.0009396354,,,,0.0001222282,,,,0.0000000341,,,,,81.97935802639999,589.3806953254,30.6157253171,44.4032769451,69.1494866424,35.6124557761,5.234570812299999,21.27516694,18.3129732738,15.3760181973,28.8307562227,11.1550156219,2.9259257579,18.2602466271,8.504108728799999,7.4457252872,7.7095311497,4.5565369193,1.2892392129,8.1047361689,1.1055342676,9.6510576296,6.3563141944,3.0414980606,4.9736515598,3.5124491349,1.2783921662,0,4.3771138722,6.986324546,4.979447455,0.7070855257,0,3.3510437431,2.5138789609,5.1151335396,1.7818050924,3.6770912539,4.5892178684,0.0038324045,0.6427731644,0.0331963822,0.0042522662,2.5672641675,0.0411664964,3.2693781361,0.0827389518,0,1.40862926,0.4843874284,3.4084421724,0.0139630418,0.0001673614,0.0943460251,0.0667406143,6.6341730673,0.4773298754,0.3586737438,0.0842846136,0.6368136293,0.0098962887,0.012847281,0.1759687067,0.0068374108,0,0.0204012152,1.51980706,3.2633396089,0.198130576,0,1.3203909016,0.5473780277,0,0,0,0.1315869726,0.1485511883,0,0.000001519,0.0004045201,0,0,0.0590672008,0.0098080663,0.01765111,0,0.8333267728,0,0,0,0.0008202586,0.0007043332,0,0.0117454426,0,0,0,0.0015278524,0,0,0,4.265e-7,0,0,0,0,1024.7419753379002
2018-10-16,52.8416492694,6.0073434375,13.2791210371,4.5476988645,2.7181857174,1.2019175611000001,1.5841823233,1.488812815,1.2465692189000002,3.5195248895,0.9940980894,0.4841064612,1.1302532039,0.8085344204,0.7734375685,0.5422400154,0.6634354562,0.0118854917,0.4260658176,0.2350022265,2.3596931767,0.9006812346,1.6666218795,0.4139131789,0.2691946945,0.6821417868,,0.1963848336,0.0985002792,0.2157800735,0.1492568578,0.0104246412,0.1626813869,0.4986685632,0.0114823865,0.29800379920000003,0.4988275355,0.0851773316,,0.26397223,0.2006261041,0.0050043441,0.1037509331,0.4188009403,0.2647840223,0.0034041455,,0.0462266574,0.3984519343,0.22541818930000002,0.181129722,0.0000030869,0.0071335851,0.0850457283,0.1583900709,0.1383515548,0.3454532165,0.2331067286,0.3398850886,0.0000019898,0.0066501988,0.0012277182,0.0060414769,,0.0071740456,0.184242323,0.7127312816,0.1032274412,0.0082497427,0.0192769187,0.0772543048,0.1122718308,0.0007497957,,0.0130778672,0.024122985200000002,,0.0396829073,0.041323176,,0.0,0.0018712715,0.1533397522,0.0015061624,,0.0168850293,0.0010855218,,,0.0001718869,0.0764917678,,,0.0074654286,,,0.0000002121,,0.0000000711,,,,,,,108.05655891299998,660.5206158681,75.0917929683,165.9890129645,56.846235805,33.9773214672,15.023969519,19.8022790431,18.6101601833,15.5821152357,43.9940611206,12.4262261128,6.0513307665,14.1281650524,10.1066802533,9.6679696051,6.7780001927,8.2929432045,0.1485686487,5.3258227212,2.9375278289,29.4961647103,11.2585154344,20.8327734953,5.1739147353,3.3649336817,8.526772332300002,0,2.4548104201,1.2312534915,2.6972509193,1.8657107224,0.1303080152,2.0335173366,6.2333570385,0.1435298324,3.7250474922000003,6.2353441977,1.0647166464,0,3.2996528753,2.5078262993,0.0625543007,1.2968866639,5.2350117545,3.3098002785,0.0425518192,0,0.5778332177,4.980649179599999,2.8177273674000003,2.264121526,0.0000385866,0.0891698123,1.0630716038,1.9798758841,1.729394435,4.3181652072,2.9138341063,4.2485636048,0.0000248737,0.0831274855,0.0153464778,0.075518461,0,0.0896755708,2.303029038,8.9091410199,1.2903430138,0.1031217835,0.2409614828,0.9656788112,1.4033978842,0.0093724467,0,0.1634733398,0.3015373172,0,0.4960363415,0.5165397034,0,0,0.0233908938,1.9167469014,0.0188270295,0,0.2110628653,0.0135690225,0,0,0.0021485854,0.9561470971,0,0,0.093317857,0,0,0.0000026515,0,8.885e-7,0,0,0,0,0,0,1350.7069864274995
2018-10-17,52.5273905154,2.6962025647,9.04204648,4.8223254381,2.7595520537,0.1973658708,4.116136774,2.6426669785,3.6647413547000003,1.7626998881,0.8651028949,0.7142680634,1.252563967,0.9700373074,0.6993725688,0.5403354665,0.7485331787,0.016295006,1.519710926,0.740697798,3.707084688,0.4823615301,0.5368812134,0.4840915872,0.2207377016,0.2466415549,,0.3245157175,0.279346524,0.2403162545,0.023992801,0.0522734901,0.2000062371,0.4006158241,0.7263863597,0.0209584284,0.3910976254,0.074122655,,0.4089801752,0.1682528891,0.0358501585,0.0149095808,0.080176578,0.1866342501,0.0111634899,,0.0695003311,0.3216688194,0.0581685956,0.0862206435,0.0548225354,0.0132557619,0.1797889193,0.3641219173,0.2386722185,0.0001401407,0.0362031828,0.3087799464,0.0005059936,0.0008049898,0.0179895081,,,0.1024351984,0.0033772633,0.1654696901,0.0330406302,0.2091988018,0.0039549348,0.029735854,0.0483291877,,,0.0153877875,0.0193353123,,0.0016032938,0.0000025884,0.0133063588,,,0.002356418,0.0296033134,,0.0001156686,0.0000000893,,,0.0001017081,,,0.0048828804,0.0013808411,,0.0047915123,0.0000934007,,,,,,,,,104.0545886447,656.5923814418,33.7025320595,113.0255809955,60.2790679755,34.494400672400005,2.4670733847,51.451709672,33.0333372355,45.809266938,22.0337485957,10.8137861873,8.9283507916,15.6570495888,12.1254663455,8.7421571109,6.7541933302,9.3566647331,0.2036875765,18.9963865727,9.2587224767,46.3385586012,6.0295191262,6.7110151687,6.0511448394,2.7592212705,3.0830194302,0,4.0564464712,3.4918315513,3.0039531822,0.2999100127,0.6534186284,2.5000779637,5.0076978038,9.0798294973,0.2619803566,4.8887203167,0.926533187,0,5.1122521897,2.1031611124,0.4481269811,0.1863697609,1.0022072252,2.3329281267,0.1395436236,0,0.868754137,4.0208602446,0.7271074458000001,1.077758044,0.6852816921,0.1656970224,2.2473614914,4.551523966,2.9834027335,0.0017517591,0.4525397885,3.8597493314,0.006324919,0.0100623723,0.2248688508,0,0,1.2804399813,0.0422157915,2.0683711246,0.4130078795,2.6149850227,0.0494366868,0.3716981727,0.6041148463,0,0,0.192347344,0.24169140320000002,0,0.0200411724,0.0000323541,0.1663294854,0,0,0.0294552249,0.370041417,0,0.0014458568,0.0000011157,0,0,0.0012713502,0,0,0.0610360056,0.0172605142,0,0.0598939043,0.0011675088,0,0,0,0,0,0,0,0,1300.6823580705
2018-10-18,51.8154573088,5.7400933947,9.7218299789,4.564834238,2.6525215711,26.2337300238,3.3520618113,5.3732463243,1.9530463157,1.824206558,1.9704946361,1.0665171107,1.1101604148,1.5259059001000002,1.1805694396,0.3325568896,0.9312707403,0.0714738104,2.1115789852,0.8090016886,0.8402952461,0.2358586377,0.1980334395,0.5553496736,0.2098515984,0.8060121515,,0.4190541761,0.1885470172,0.4466967678,0.1002882309,0.3233237012,0.1078536807,0.1309689761,0.2333527171,0.0983339483,0.5229294585,0.0850552556,0.0000000341,0.0629202657,1.7788135273,0.0010739462,0.1317181478,0.0803620364,0.2562726408,0.0173221066,,0.0254778279,0.273767148,0.3520388807,0.0146569627,0.0547717609,0.0012205498,0.249250073,0.1433614898,0.2117323103,0.0031756681,0.5056028502,0.0081328764,0.0000011056,0.0043099078,0.1379017303,0.0027604675,,0.0259054706,0.0662405158,0.0495443127,0.0281319533,0.0095594925,0.0042250219,0.0641258008,0.0724466225,0.0083158201,,,0.0081081081,,0.0621262551,0.000134518,,,,0.0002732068,0.0029859524,,0.0011627815,,,,0.0001683383,,,0.0000002278,0.0002278475,,,0.0000079539,,0.0000000711,,,,,,,134.5626964009,647.6932163573,71.7511674343,121.5228747392,57.0604279757,33.1565196394,327.9216252988,41.9007726423,67.165579051,24.413078946,22.8025819738,24.6311829519,13.331463883700001,13.8770051842,19.073823748,14.7571179929,4.1569611208,11.6408842551,0.8934226298,26.3947373143,10.1125211065,10.5036905789,2.9482329686,2.475417994,6.9418709194,2.6231449796,10.0751518958,0,5.2381772015,2.3568377157,5.5837095993,1.2536028865,4.0415462656,1.3481710087,1.6371121994,2.9169089627,1.2291743531,6.5366182318,1.0631906961,4.265e-7,0.7865033215,22.2351690915,0.0134243276,1.646476848,1.0045254556,3.2034080094,0.2165263332,0,0.3184728463,3.4220893515,4.4004860074000005,0.1832120343,0.6846470106,0.0152568715,3.1156259122,1.7920186222,2.6466538793,0.0396958515,6.3200356279,0.1016609586,0.0000138199,0.0538738462,1.723771628,0.0345058441,0,0.3238183829,0.8280064483,0.6193039073,0.3516494156,0.1194936568,0.0528127728,0.8015725111,0.905582781,0.1039477513,0,0,0.1013513496,0,0.776578189,0.0016814743,0,0,0,0.0034150863,0.0373244053,0,0.0145347686,0,0,0,0.0021042283,0,0,0.0000028471,0.0028480934,0,0,0.0000994233,0,8.885e-7,0,0,0,0,0,0,1682.0337050073001
2018-10-19,54.0968740295,7.3547003275,5.308980059,3.7135298926,2.6317009307,20.1639557218,1.6353309937,0.9612534074,2.0834213770999996,1.5368944236,1.2677706153,0.1149237546,1.8232697028,1.015553121,1.4979120928,0.5167550053,0.8699792985,0.0034195751,0.7381519915,0.4179604846,0.3828001796,0.4320319743,0.8111412718,0.6086190724,0.0693010066,0.5352092319,,0.2033076257,0.3975758517,0.2084563419,0.0775761885,0.1404033868,0.1765593274,0.3845192481,0.1180470402,0.2000857921,0.4804704689,0.0207461736,0.3129239121,0.3160460535,0.0007675562,0.0609090263,0.0566347316,0.0904922682,0.0190254561,0.0215957463,,0.049639226700000004,0.4834894992,0.0747197857,0.0011201927,0.0358253841,1.051012062,0.1083229718,0.3155538297,0.1367031948,0.001529075,0.0881294381,0.0081329747,0.0065794359,0.0012522186,0.0010985728,0.0002209819,,0.1230904135,0.0001635212,0.0123236346,0.2103426857,0.0233072582,0.0035168852,0.0068614022,0.0000002971,,,,0.008282406700000002,,,0.0000286408,0.0087944795,,,0.0020388113,0.0000002287,,,,,0.0002169029,0.0000546482,,,0.000516396,,,,0.0000892857,,,,,,,,,116.64053847740001,676.2109253679,91.9337540938,66.3622507353,46.4191236578,32.8962616342,252.04944651300002,20.4416374201,12.015667595,26.0427672152,19.2111802948,15.8471326914,1.4365469322,22.7908712829,12.6944140138,18.7239011579,6.4594375659,10.8747412309,0.0427446888,9.2268998909,5.2245060596,4.7850022437,5.4003996832,10.139265897600001,7.6077384047,0.8662625802,6.6901153987,0,2.5413453226,4.9696981442,2.6057042722,0.9697023555,1.7550423359,2.2069915904,4.8064905992,1.4755880022,2.5010724011,6.0058808616,0.2593271705,3.9115489004,3.9505756684,0.0095944517,0.7613628292,0.707934144,1.1311533525,0.2378182011,0.2699468295,0,0.6204903305,6.0436187378,0.9339973188999999,0.0140024089,0.4478173013,13.1376507749,1.3540371471,3.9444228709,1.7087899344,0.0191134373,1.1016179753,0.101662185,0.0822429489,0.015652731,0.0137321595,0.0027622739,0,1.5386301681,0.0020440156,0.1540454319,2.6292835715,0.2913407283,0.0439610648,0.0857675289,0.0000037141,0,0,0,0.10353008459999999,0,0,0.0003580138,0.1099309931,0,0,0.0254851402,0.0000028582,0,0,0,0,0.0027112858,0.0006831027,0,0,0.0064549503,0,0,0,0.0011160719,0,0,0,0,0,0,0,0,1458.0067309411002
